cid,smiles,bioactivity,type,value (nM)
9965902,COC1=CC=CC(=C1)C(=O)N=C2N3CCN=C3SS2,Active,IC50,310.0
127024465,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)OC5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Active,IC50,310.0
127024727,CC(C)NC1=NC2=C(C=C(C=C2)C#N)N=C1N3CCN(CC3)CC4=C(C=CC(=C4)F)F.C(=O)(C(F)(F)F)O,Active,IC50,310.0
155559864,CC(C)NC1=NC2=C(C=C(C=C2)C#N)N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,310.0
118320531,CC1=CC2=C(C=N1)N=C(C(=N2)N[C@@H]3CCOC3)N4CCN(CC4)CC5=C(C=C(C=C5)OC)F,Active,EC50,311.2
135349255,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=C(C=C(C=N4)F)F,Active,EC50,316.23
152072509,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=CSC=C4,Active,EC50,316.23
149692888,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=CC=C4)OC(F)F,Active,EC50,316.23
152261544,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=CC=C4Cl)F,Active,EC50,316.23
153518601,CC1=CC(=C(C(=O)N1C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)C,Active,EC50,316.23
150866432,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC=CC=C4OC(F)(F)F,Active,EC50,316.23
135349190,CC1=NC(=C(C=C1)NC(=O)C2=C(N(N=C2)C)OC)N3CCN(CC3)CC4=CC=C(C=C4)F,Active,EC50,316.23
135349167,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NC=C(C=C4)F,Active,EC50,316.23
135349230,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=C(C(=CC=C4)F)OC,Active,EC50,316.23
135349261,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CC=CN(C4=O)C(F)F,Active,EC50,316.23
151951835,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=C(C(=CC=C4)F)F,Active,EC50,316.23
135349178,COC1=CC(=C(C=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Cl)Cl,Active,EC50,316.23
135349338,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=CC(=C4)F)OC,Active,EC50,316.23
135349243,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C=C4)F)C#N,Active,EC50,316.23
149781180,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CC=CC=C4O,Active,EC50,316.23
152438004,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C=C4OC)F)F,Active,EC50,316.23
149759858,CC1=CN=C(C=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,316.23
152145940,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=C(C=N4)F)F,Active,EC50,316.23
152406855,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)C(C4=CC=C(C=C4)F)OC,Active,EC50,316.23
118320505,CC1=CC2=C(C=N1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Active,EC50,326.0
9878257,C1CN2C(=N1)SSC2=NC(=O)C3=CC=NO3,Active,IC50,330.0
127024282,C1CC1NC2=NC3=C(C=CC(=C3)C#N)N=C2N4CCN(CC4)C(=O)C5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Active,IC50,340.0
90037804,COCCNC1=NC2=C(C=C(C=C2)C#N)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Active,IC50,340.0
9856955,C1CN2C(=N1)SSC2=NC(=O)C3=CC=CC=C3F,Active,IC50,350.0
9921833,CC1=C(C(=NO1)C)C(=O)N=C2N3CCN=C3SS2,Active,IC50,350.0
9965548,C1CN2C(=N1)SSC2=NC(=O)C3=CC=C(C=C3)F,Active,IC50,370.0
9923056,CC(C)(C)C1=CC=C(C=C1)C(=O)N=C2N3CCN=C3SS2,Active,IC50,370.0
90038529,CC1=NC=CC2=C1N=C(C(=N2)NC3CC3)N4CCC(CC4)CN5C=CC(=CC5=O)F,Active,IC50,380.0
127024283,CC1=CC(=C(C=C1)C)CN2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,380.0
127024688,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)CC5=C(C=CC(=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,380.0
155569123,CC1=NC=CC2=C1N=C(C(=N2)NC3CC3)N4CCC(CC4)CN5C=CC(=CC5=O)F.C(=O)(C(F)(F)F)O,Active,IC50,380.0
127024220,C1CN(CCN1CC2=C(C=C(C=C2)F)F)C3=NC4=C(C=CC(=C4)C#N)N=C3NCCC(F)(F)F.C(=O)(C(F)(F)F)O,Active,IC50,390.0
127024833,C1CN(CCC1CC2=C(C=C(C=C2)F)F)C3=NC4=C(C=CC(=C4)C#N)N=C3NC5=CN=CC=C5.C(=O)(C(F)(F)F)O,Active,IC50,390.0
151019030,COC1=C(C=CC(=C1F)F)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
150902998,CN(C)C(=O)C1=NC=C(C(=N1)N2CCC(CC2)OC3=C(C=C(C=C3)F)F)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,398.11
148475788,COC1=C(N=CC=C1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
135349240,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=CC=C4)OC,Active,EC50,398.11
135349274,CN1C=C(C(=N1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)OC,Active,EC50,398.11
135349309,CC(C)N1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
153518590,CC1=CC(=NO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
135349173,CCC1=CC(=NO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
150435927,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)C(C4=C(C=CC(=C4)F)F)(F)F,Active,EC50,398.11
152212946,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CSC=N4,Active,EC50,398.11
153518613,CC1=C(SC2=NC=C(C(=O)N12)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)C,Active,EC50,398.11
150199315,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=CC(=C4)F)F,Active,EC50,398.11
150665110,CC(C)C1=CC=C(C(=O)N1C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
148467414,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=CC(=CC=C4)F,Active,EC50,398.11
153518616,CN1C=C(C(=N1)OC)C(=O)NC2=C(C=NC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C(=C4)F)F)F,Active,EC50,398.11
149675598,CN1C=C(C(=N1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)F,Active,EC50,398.11
150540547,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=CC=C4F)F,Active,EC50,398.11
135349186,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC=C(C=C4)C#N,Active,EC50,398.11
151650552,CC1=C(C(=CC=C1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC,Active,EC50,398.11
150546006,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C=C4)OC)F,Active,EC50,398.11
135349200,COC1=C(C=C(C=C1)Br)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
135349162,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)C(=O)C4=CC=CC=C4,Active,EC50,398.11
151893881,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=N3)C#N)NC(=O)C4=CNC=CC4=O,Active,EC50,398.11
151417629,CN(C)C1=CC(=C(C=C1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC,Active,EC50,398.11
151353899,CC(C)(C)C1=CC(=C(C=C1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC,Active,EC50,398.11
151947073,CN1C2=C(CCCC2)C=C(C1=O)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,398.11
9965902,COC1=CC=CC(=C1)C(=O)N=C2N3CCN=C3SS2,Active,IC50,400.0
127024758,C1CN(CCN1CC2=CC(=C(C=C2F)F)F)C3=NC4=C(C=NC=C4)N=C3NC5=CN=CC=C5.C(=O)(C(F)(F)F)O,Active,IC50,400.0
9966063,C1CN2C(=N1)SSC2=NC(=O)C3=C(C=C(C=C3)F)F,Active,IC50,410.0
127024597,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=CC=C(S5)Br.C(=O)(C(F)(F)F)O,Active,IC50,420.0
9860209,C1CN2C(=N1)SSC2=NC(=O)C3=CC=CS3,Active,IC50,420.0
90038119,C1CN(CCN1CC2=C(C=CC(=C2)Cl)Cl)C3=NC4=C(C=C(C=C4)C#N)N=C3NC5=CN=CC=C5,Active,IC50,440.0
5142438,C1CN2C(=N1)SSC2=NC(=O)C3=CC=CC=C3,Active,IC50,440.0
118320512,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCN(CC4)CC5=C(C=C(C=C5)OC(F)F)F,Active,EC50,446.3
10267725,C1CN2C(=N1)SSC2=NC(=O)C3=CC=CC4=CC=CC=C43,Active,IC50,450.0
9900928,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=C(C=C2)Cl,Active,IC50,450.0
127024545,CC1=CC(=C(C=C1Cl)C)S(=O)(=O)N2CCN(CC2)C3=NC4=C(C=CC(=C4)C#N)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,450.0
9921833,CC1=C(C(=NO1)C)C(=O)N=C2N3CCN=C3SS2,Active,IC50,460.0
118310216,CC1=CC2=C(C=N1)N=C(C(=N2)NC(C)C)N3CCN(CC3)CC4=C(C=C(C=C4)OC(F)F)F,Active,EC50,466.2
127024447,CSC1=CC(=C(C=C1)F)C(=O)C2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,478.0
9965602,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=C(C=C2)F,Active,IC50,480.0
150328285,CC(C)N1C=C(C=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Br,Active,EC50,501.19
151955581,C1CN2C(=C(C=N2)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)OC1,Active,EC50,501.19
151011957,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)C(=O)C4=C(C=C(C=C4)F)F,Active,EC50,501.19
150978649,COC1=C(C=C(C=C1)OC(F)(F)F)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,501.19
150115090,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C=C4)F)OC,Active,EC50,501.19
153518597,CC1=CC(=NC(=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC)C,Active,EC50,501.19
150818561,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=CC(=C4)C#N)F,Active,EC50,501.19
152092421,COC1=C(C=CC(=C1)C(F)(F)F)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,501.19
153518584,CCN1C(=CC(=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)C)C,Active,EC50,501.19
152053152,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)C(C4=C(C=CC(=C4)Cl)F)(F)F,Active,EC50,501.19
147127216,COC1=C(C(=C(C=C1)F)F)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,501.19
135349184,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NOC=C4,Active,EC50,501.19
135349289,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NN=CC=C4,Active,EC50,501.19
151867878,CC1=NC(=C(C=C1)C(=O)NC2=CN=C(N=C2N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC)OC,Active,EC50,501.19
150867216,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=CC=C4F)F,Active,EC50,501.19
150647987,CC1=C(N=C(O1)C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,501.19
151176703,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=NC=C(C=C4)F,Active,EC50,501.19
152729533,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=C(C=C4)F)OC,Active,EC50,501.19
150840441,COC1=CN(N=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)C5=CC=CC=C5,Active,EC50,501.19
118159164,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Active,IC50,505.0
127024202,CS(=O)(=O)C1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,530.0
90039136,CC(C)(C)NC1=NC2=C(C=NC(=C2)C#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,538.0
127024602,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=CC=C(C=C5)Cl.C(=O)(C(F)(F)F)O,Active,IC50,570.0
9967340,C1CN2C(=N1)SSC2=NC(=O)C3=CC=C(C=C3)C(F)(F)F,Active,IC50,570.0
150295056,CC1=C(C=CC(=C1)F)C(=O)N2CCN(CC2)C3=C(C=C(C=C3)S(=O)(=O)C)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,630.96
135349158,CC1=CC(=C(C=N1)NC(=O)C2=C(N=CC=C2)OC)N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F,Active,EC50,630.96
152407994,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NNC(=O)C=C4,Active,EC50,630.96
149928055,CC1=CC(=O)C(=CN1C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,630.96
135349256,CN1C=CN=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,630.96
135349196,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NC=CN=C4,Active,EC50,630.96
135349183,CCCCN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,630.96
152684621,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)F,Active,EC50,630.96
151188052,CC1=CC(=C(C=N1)NC(=O)C2=CN=C(C=N2)OC)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,630.96
9944074,C1CN2C(=N1)SSC2=NC(=O)C3=CC=C(C=C3)Cl,Active,IC50,640.0
127024222,C1CC1NC2=NC3=CC=CC(=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl)C#N.C(=O)(C(F)(F)F)O,Active,IC50,650.0
9923056,CC(C)(C)C1=CC=C(C=C1)C(=O)N=C2N3CCN=C3SS2,Active,IC50,650.0
9835042,C1CN2C(=N1)SSC2=NC(=O)C3=CN=CC=C3,Active,IC50,670.0
90038095,COCCNC1=NC2=C(C=NC=C2)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Active,IC50,670.0
9879918,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC3=CC=CC=C3C=C2,Active,IC50,710.0
155514894,COC1=CC(=C(C=C1)C(=O)C2CCN(CC2)C3=NC4=C(C=CN=C4N5CCOCC5)N=C3NC6CC6)F.C(=O)(C(F)(F)F)O,Active,IC50,717.0
127024194,CC1=C(C=CC(=C1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5)Cl.C(=O)(C(F)(F)F)O,Active,IC50,720.0
90038198,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)CN5C=C(C=CC5=O)Cl,Active,IC50,770.0
155524412,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)CN5C=C(C=CC5=O)Cl.C(=O)(C(F)(F)F)O,Active,IC50,770.0
9943518,CC1=CC(=CC=C1)C(=O)N=C2N3CCN=C3SS2,Active,IC50,790.0
152389665,CC1=CC(=C(N=C1)N2CCN(CC2)CC3=CC(=C(C=C3)C#N)F)NC(=O)C4=CN(N=C4OC)C,Active,EC50,794.33
147446301,CC1=C(N=CO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,794.33
150543359,CC1=CC(=C(C=N1)NC(=O)C2=CN(N=C2OC)C)N3CCC(CC3)S(=O)(=O)C4=C(C=C(C=C4)F)F,Active,EC50,794.33
151002584,CC1=CN=C(C(=N1)C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,794.33
150217027,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC=C(C=C4)OC(F)(F)F,Active,EC50,794.33
135349197,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C(=CC=C4)F)F,Active,EC50,794.33
147489127,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=COC=N4,Active,EC50,794.33
151607556,CC(C)(C)C1=CC(=C(C=C1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,794.33
149869230,CC1=NC(=CO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,794.33
127024418,C1CC1NC2=NC3=CC(=C(C=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl)F)F.C(=O)(C(F)(F)F)O,Active,IC50,800.0
9835741,COC1=CC=C(C=C1)C(=O)N=C2N3CCN=C3SS2,Active,IC50,830.0
90039111,CC1=CC(=CC=C1)CN2CCN(CC2)C3=NC4=C(C=CC=N4)N=C3NC5CC5,Active,IC50,840.0
9835088,C1CN(C(=S)N1)C(=S)NC(=O)C2=CN=CC=C2,Active,IC50,850.0
90038741,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCC(CC4)CN5C=C(C=CC5=O)Cl,Active,IC50,930.0
127024292,CN(C)C(=O)C1=NC=C2C(=C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)OC)F)NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,939.0
127024147,C1CN(CCN1C2=NC3=C(C=CC(=C3)C#N)N=C2NCCF)C(=O)C4=CC=C(C=C4)Cl.C(=O)(C(F)(F)F)O,Active,IC50,960.0
127024546,CC1=C(C=C(C=C1Cl)F)S(=O)(=O)N2CCN(CC2)C3=NC4=C(C=CC(=C4)C#N)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,960.0
90038724,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=CC=CC(=C4)OC.C(=O)(C(F)(F)F)O,Active,IC50,1000.0
151157020,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=CC(=C4)F)OC,Active,EC50,1000.0
150728057,CC(C1=CC=C(C=C1)F)N2CCN(CC2)C3=C(C=C(C=C3)C#N)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,1000.0
150140683,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=CSC=N4,Active,EC50,1000.0
151151185,COC1=CC(=C(C=C1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1000.0
149264745,COC1=CN=C(C=C1)CN2CCN(CC2)C3=C(C=C(C=C3)C#N)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,1000.0
127024553,CCOC1=CC=C(C=C1)OC2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,1023.0
90038163,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5)Cl,Active,IC50,1030.0
127024773,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)OC5=C(C=CC(=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,1100.0
155518204,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)OC5=C(C=C(C=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,1100.0
118308530,C1CC1NC2=NC3=C(N=CC=C3)N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl,Active,IC50,1130.0
127024504,C1CN(CCN1CC2=CC(=CC=C2)Cl)C3=NC4=CC=CC=C4N=C3NC5=CN=CC=C5.C(=O)(C(F)(F)F)O,Active,IC50,1200.0
90038708,C1CC1NC2=NC3=C(C=CC(=C3)F)N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl,Active,EC50,1200.0
9965602,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=C(C=C2)F,Active,IC50,1250.0
135349257,CN1C(=NC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)C5=CC=CC=C5,Active,EC50,1258.93
149989594,COC1=C(C=C(C=N1)Cl)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1258.93
151697539,CC1=NC(=C(C=C1)NC(=O)C2=CC(=CNC2=O)F)N3CCN(CC3)CC4=CC=C(C=C4)F,Active,EC50,1258.93
151732056,COCCCN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1258.93
149774379,CC1=CC(=CC(=C1OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Cl,Active,EC50,1258.93
135349221,COC1=CC=CC=C1CN2CCN(CC2)C3=C(C=C(C=C3)C#N)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,1258.93
150498702,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CSN=N4,Active,EC50,1258.93
127024285,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=C(C=C(C=C5)C(F)(F)F)Cl.C(=O)(C(F)(F)F)O,Active,IC50,1300.0
127024598,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=C(C=CC(=C5)C(F)(F)F)Cl.C(=O)(C(F)(F)F)O,Active,IC50,1360.0
127024297,C1CC1NC2=NC3=C(C=C(C=C3)Br)N=C2N4CCC(CC4)OC5=C(C=C(C=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,1430.0
127024600,C1CC1NC2=NC3=CC(=C(C=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)F)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,1470.0
127024264,C1CC1NC2=NC3=C(C=CC=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl)C#N.C(=O)(C(F)(F)F)O,Active,IC50,1490.0
127024464,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)OC5=CC=CC=C5Cl.C(=O)(C(F)(F)F)O,Active,IC50,1510.0
10131705,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=C(C=C2)C(F)(F)F,Active,IC50,1570.0
127024762,C[C@@H](CO)NC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,1570.0
155525744,C[C@H](CO)NC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,1570.0
