cid,smiles,bioactivity,type,value (nM)
150866432,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC=CC=C4OC(F)(F)F,Active,EC50,316.23
135349190,CC1=NC(=C(C=C1)NC(=O)C2=C(N(N=C2)C)OC)N3CCN(CC3)CC4=CC=C(C=C4)F,Active,EC50,316.23
135349167,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NC=C(C=C4)F,Active,EC50,316.23
135349230,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=C(C(=CC=C4)F)OC,Active,EC50,316.23
135349261,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CC=CN(C4=O)C(F)F,Active,EC50,316.23
151951835,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=C(C(=CC=C4)F)F,Active,EC50,316.23
135349178,COC1=CC(=C(C=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Cl)Cl,Active,EC50,316.23
135349338,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=CC(=C4)F)OC,Active,EC50,316.23
135349243,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C=C4)F)C#N,Active,EC50,316.23
149781180,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CC=CC=C4O,Active,EC50,316.23
152438004,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C=C4OC)F)F,Active,EC50,316.23
149759858,CC1=CN=C(C=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,316.23
152145940,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=C(C=N4)F)F,Active,EC50,316.23
152406855,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)C(C4=CC=C(C=C4)F)OC,Active,EC50,316.23
118320505,CC1=CC2=C(C=N1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Active,EC50,326
118159153,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Active,IC50,0.0197
118159153,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,19700
118159250,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0104
118159250,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,10400
118159393,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Active,IC50,0.035
118159393,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,35000
118857197,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=CC(=C4)Cl)F,Inactive,IC50,32700
118159228,CC(C)NC1=NC2=C(CCN(C2)C(=O)N3CCCC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,IC50,0.391
118159228,CC(C)NC1=NC2=C(CCN(C2)C(=O)N3CCCC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,391000
118159248,CC(C)NC1=NC2=C(CCN(C2)C(=O)N3CCOCC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,62600
118159334,CC(C)NC1=NC2=C(CCN(C2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0298
118159334,CC(C)NC1=NC2=C(CCN(C2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,29800
118159177,CC(C)NC1=NC2=C(CCN(C2)C(=O)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.1295
151019030,COC1=C(C=CC(=C1F)F)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
150902998,CN(C)C(=O)C1=NC=C(C(=N1)N2CCC(CC2)OC3=C(C=C(C=C3)F)F)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,398.11
148475788,COC1=C(N=CC=C1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
135349240,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=CC=C4)OC,Active,EC50,398.11
135349274,CN1C=C(C(=N1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)OC,Active,EC50,398.11
135349309,CC(C)N1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
153518590,CC1=CC(=NO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
135349173,CCC1=CC(=NO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
150435927,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)C(C4=C(C=CC(=C4)F)F)(F)F,Active,EC50,398.11
152212946,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CSC=N4,Active,EC50,398.11
153518613,CC1=C(SC2=NC=C(C(=O)N12)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)C,Active,EC50,398.11
150199315,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=CC(=C4)F)F,Active,EC50,398.11
150665110,CC(C)C1=CC=C(C(=O)N1C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
148467414,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=CC(=CC=C4)F,Active,EC50,398.11
153518616,CN1C=C(C(=N1)OC)C(=O)NC2=C(C=NC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C(=C4)F)F)F,Active,EC50,398.11
149675598,CN1C=C(C(=N1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)F,Active,EC50,398.11
150540547,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=CC=C4F)F,Active,EC50,398.11
135349186,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC=C(C=C4)C#N,Active,EC50,398.11
151650552,CC1=C(C(=CC=C1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC,Active,EC50,398.11
150546006,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C=C4)OC)F,Active,EC50,398.11
135349200,COC1=C(C=C(C=C1)Br)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,398.11
135349162,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)C(=O)C4=CC=CC=C4,Active,EC50,398.11
151893881,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=N3)C#N)NC(=O)C4=CNC=CC4=O,Active,EC50,398.11
151417629,CN(C)C1=CC(=C(C=C1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC,Active,EC50,398.11
151353899,CC(C)(C)C1=CC(=C(C=C1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC,Active,EC50,398.11
151947073,CN1C2=C(CCCC2)C=C(C1=O)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,398.11
118159177,CC(C)NC1=NC2=C(CCN(C2)C(=O)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,129500
118159326,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Active,IC50,0.0137
118159326,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Inactive,IC50,13700
118159344,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Active,IC50,0.0303
118159344,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,30300
118159398,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0901
118159398,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,90100
118320512,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCN(CC4)CC5=C(C=C(C=C5)OC(F)F)F,Active,EC50,446.3
118159150,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Active,IC50,0.1402
118159150,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,140200
118857198,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)OC4=C(C=CC(=C4)Cl)F,Inactive,IC50,13700
118159387,CC(C)NC1=NC2=C(CCN(C2)C=O)N=C1N3CCC(CC3)[C@@H](C4=C(C=C(C=C4)F)F)F,Active,IC50,0.0114
118310216,CC1=CC2=C(C=N1)N=C(C(=N2)NC(C)C)N3CCN(CC3)CC4=C(C=C(C=C4)OC(F)F)F,Active,EC50,466.2
118159387,CC(C)NC1=NC2=C(CCN(C2)C=O)N=C1N3CCC(CC3)[C@@H](C4=C(C=C(C=C4)F)F)F,Inactive,IC50,11400
118159126,CC(C)NC1=NC2=C(CCN(C2)C=O)N=C1N3CCC(CC3)[C@H](C4=C(C=C(C=C4)F)F)F,Active,IC50,0.0236
150328285,CC(C)N1C=C(C=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Br,Active,EC50,501.19
151955581,C1CN2C(=C(C=N2)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)OC1,Active,EC50,501.19
151011957,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)C(=O)C4=C(C=C(C=C4)F)F,Active,EC50,501.19
150978649,COC1=C(C=C(C=C1)OC(F)(F)F)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,501.19
150115090,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=C(C=C4)F)OC,Active,EC50,501.19
153518597,CC1=CC(=NC(=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC)C,Active,EC50,501.19
150818561,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=CC(=C4)C#N)F,Active,EC50,501.19
152092421,COC1=C(C=CC(=C1)C(F)(F)F)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,501.19
153518584,CCN1C(=CC(=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)C)C,Active,EC50,501.19
152053152,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)C(C4=C(C=CC(=C4)Cl)F)(F)F,Active,EC50,501.19
147127216,COC1=C(C(=C(C=C1)F)F)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,501.19
135349184,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NOC=C4,Active,EC50,501.19
135349289,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NN=CC=C4,Active,EC50,501.19
151867878,CC1=NC(=C(C=C1)C(=O)NC2=CN=C(N=C2N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC)OC,Active,EC50,501.19
150867216,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=CC=C4F)F,Active,EC50,501.19
150647987,CC1=C(N=C(O1)C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,501.19
151176703,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=NC=C(C=C4)F,Active,EC50,501.19
152729533,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=C(C=C(C=C4)F)OC,Active,EC50,501.19
150840441,COC1=CN(N=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)C5=CC=CC=C5,Active,EC50,501.19
118159126,CC(C)NC1=NC2=C(CCN(C2)C=O)N=C1N3CCC(CC3)[C@H](C4=C(C=C(C=C4)F)F)F,Inactive,IC50,23600
118159314,CC(C)NC1=NC2=C(CCN(C2)CCF)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0748
118159314,CC(C)NC1=NC2=C(CCN(C2)CCF)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,74800
118180374,CC(C)NC1=NC2=C(CCN(C2)CN3CCOCC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,IC50,0.0626
118159371,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.149
150295056,CC1=C(C=CC(=C1)F)C(=O)N2CCN(CC2)C3=C(C=C(C=C3)S(=O)(=O)C)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,630.96
135349158,CC1=CC(=C(C=N1)NC(=O)C2=C(N=CC=C2)OC)N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F,Active,EC50,630.96
152407994,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NNC(=O)C=C4,Active,EC50,630.96
149928055,CC1=CC(=O)C(=CN1C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,630.96
135349256,CN1C=CN=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,630.96
135349196,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NC=CN=C4,Active,EC50,630.96
135349183,CCCCN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,630.96
152684621,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)F,Active,EC50,630.96
151188052,CC1=CC(=C(C=N1)NC(=O)C2=CN=C(C=N2)OC)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,630.96
118159371,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,149000
118159255,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0618
118159255,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,61800
118159178,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C)N=C1N3CCN(CC3)CC4=C(C=C(C=C4)F)F,Active,IC50,0.0279
118159178,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C)N=C1N3CCN(CC3)CC4=C(C=C(C=C4)F)F,Inactive,IC50,27900
118159151,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Active,IC50,0.0098
118159151,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Active,IC50,9800
155549648,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F.C(=O)(C(F)(F)F)O,Active,IC50,9800
118159272,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Active,IC50,0.0085
118159272,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Active,IC50,8500
155561355,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,8500
152389665,CC1=CC(=C(N=C1)N2CCN(CC2)CC3=CC(=C(C=C3)C#N)F)NC(=O)C4=CN(N=C4OC)C,Active,EC50,794.33
147446301,CC1=C(N=CO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,794.33
150543359,CC1=CC(=C(C=N1)NC(=O)C2=CN(N=C2OC)C)N3CCC(CC3)S(=O)(=O)C4=C(C=C(C=C4)F)F,Active,EC50,794.33
151002584,CC1=CN=C(C(=N1)C)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,794.33
150217027,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC=C(C=C4)OC(F)(F)F,Active,EC50,794.33
135349197,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C(=CC=C4)F)F,Active,EC50,794.33
147489127,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=COC=N4,Active,EC50,794.33
151607556,CC(C)(C)C1=CC(=C(C=C1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,794.33
149869230,CC1=NC(=CO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,794.33
118159386,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F,Active,IC50,0.105
118159386,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F,Inactive,IC50,105000
118159235,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0095
118159235,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0737
118159235,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,9500
118159235,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,73700
155520163,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.Cl,Active,IC50,9500
118159169,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Active,IC50,0.0625
118159169,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,62500
151157020,CN1C=C(C(=N1)OC)C(=O)NC2=C(N=CC(=C2)C#N)N3CCN(CC3)CC4=CC(=CC(=C4)F)OC,Active,EC50,1000
150728057,CC(C1=CC=C(C=C1)F)N2CCN(CC2)C3=C(C=C(C=C3)C#N)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,1000
150140683,COC1=C(C=CC=N1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCN(CC3)CC4=CSC=N4,Active,EC50,1000
151151185,COC1=CC(=C(C=C1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1000
149264745,COC1=CN=C(C=C1)CN2CCN(CC2)C3=C(C=C(C=C3)C#N)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,1000
118159234,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=C(C=C(C=C4)OC)F,Active,IC50,0.2002
118159234,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=C(C=C(C=C4)OC)F,Inactive,IC50,200200
118159373,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=C(C=C4)F,Active,IC50,0.1877
118159373,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=C(C=C4)F,Inactive,IC50,187700
118159384,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)F,Active,IC50,0.2498
118159384,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)F,Inactive,IC50,249800
90038708,C1CC1NC2=NC3=C(C=CC(=C3)F)N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl,Active,EC50,1200
118159155,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)OC,Active,IC50,0.3415
135349257,CN1C(=NC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)C5=CC=CC=C5,Active,EC50,1258.93
149989594,COC1=C(C=C(C=N1)Cl)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1258.93
151697539,CC1=NC(=C(C=C1)NC(=O)C2=CC(=CNC2=O)F)N3CCN(CC3)CC4=CC=C(C=C4)F,Active,EC50,1258.93
151732056,COCCCN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1258.93
149774379,CC1=CC(=CC(=C1OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Cl,Active,EC50,1258.93
135349221,COC1=CC=CC=C1CN2CCN(CC2)C3=C(C=C(C=C3)C#N)NC(=O)C4=C(N=CC=C4)OC,Active,EC50,1258.93
150498702,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CSN=N4,Active,EC50,1258.93
118159155,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)OC,Inactive,IC50,341500
118159336,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC=C4F,Active,IC50,0.247
118159336,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC=C4F,Inactive,IC50,247000
118159302,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)C#N)F,Active,IC50,0.122
118159302,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)C#N)F,Inactive,IC50,122000
118159331,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,IC50,0.2106
118159331,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,210600
118159203,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,IC50,0.0195
118159203,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,19500
118159337,CC(C)NC1=NC2=C(CN(CC2)C(=O)CC#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.018
151941192,COC1=C(N=NN1CC2=CC=CC=C2)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,1584.89
150734148,CN1C=C2C=CC(=C(C2=N1)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(=O)C5=CC=CC=N5,Active,EC50,1584.89
151646600,CC1=C(C(=CC=C1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1584.89
151637337,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NSN=C4,Active,EC50,1584.89
151233452,COC1=C(C=CC(=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)F)F,Active,EC50,1584.89
150639297,C1CCC(CC1)N2C=CC=C(C2=O)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,1584.89
